,Water,Energy,Protein,Carbohydrates,Sodium,Sugar
662,0.8220000000000001,0.08980044345898004,0.009171195652173916,0.0806,0.016641725579235257,0.032364729458917836
663,0.898,0.04656319290465632,0.019134963768115944,0.050800000000000005,0.011816915217503483,0.01693386773547094
664,0.5558,0.2838137472283814,0.3436367753623189,0.0003,0.0019092832447494712,0.0
665,0.045599999999999995,0.6862527716186253,0.27241847826086957,0.0958,5.1602249858093815e-05,0.011022044088176353
666,0.6421,0.24057649667405764,0.18965126811594205,0.002,0.014990453583776254,0.0
667,0.1192,0.4035476718403548,0.1169610507246377,0.7631,5.1602249858093815e-05,0.0027054108216432865
668,0.6511,0.11197339246119734,0.06295289855072464,0.2445,0.00023221012436142218,
669,0.017,0.44567627494456763,0.07472826086956523,0.8320000000000001,0.001702874245317096,0.2671342685370741
670,0.0004,0.9800443458980045,0.0,0.0,0.00015480674957428145,0.0
671,0.684,0.15299334811529933,0.3282382246376812,0.0,0.0015222663708137675,0.0
672,0.452,0.25388026607538805,0.12115036231884059,0.365,0.008694979101088808,0.0250501002004008
673,0.0468,0.3215077605321508,0.6507019927536233,0.239,0.02703957892564116,0.031062124248496994
674,0.8016,0.08093126385809313,0.009510869565217392,0.1818,0.004179782238505599,
675,0.035,0.4379157427937916,0.04868659420289856,0.8559000000000001,0.014629237834769597,0.2965931863727455
676,0.0,0.9800443458980045,0.0,0.0,0.0,0.0
677,0.8967,0.041019955654102,0.00792572463768116,0.09210000000000002,0.00018060787450332834,0.08817635270541083
678,0.7298,0.11419068736141907,0.06872735507246377,0.1932,0.0017802776201042367,0.01342685370741483
679,0.6174000000000001,0.2261640798226164,0.3145380434782609,0.0,0.0015222663708137675,0.0
680,0.664,0.2073170731707317,0.23890398550724642,0.003,0.002296300118685175,0.0
681,0.1184,0.3902439024390244,0.0009057971014492755,0.8797,0.0005934258733680789,0.6831663326653307
682,0.7038,0.17184035476718404,0.2439990942028986,0.0,0.0012384539965942516,0.0
683,0.762,0.1008869179600887,0.006567028985507247,0.2115,0.011791114092574436,0.18306613226452906
684,0.6196,0.22838137472283815,0.31951992753623193,0.0,0.001960885494607565,
685,0.8346,0.06984478935698447,0.004755434782608696,0.15,0.00010320449971618763,0.125250501002004
686,0.6808,0.164079822616408,0.2672101449275363,0.004,0.0009030393725166418,
687,0.6057,0.24057649667405764,0.3091032608695653,0.0,0.0015480674957428144,0.0
688,0.529,0.24168514412416853,0.03894927536231885,0.3403,0.0011610506218071109,
689,0.568,0.26496674057649666,0.34069293478260876,0.0,0.0013416584963104393,0.0
690,0.6768000000000001,0.14634146341463414,0.29461050724637683,0.0068000000000000005,0.021827751689973685,0.006813627254509018
691,0.669,0.1419068736141907,0.004528985507246378,0.326,0.000567624748439032,0.32665330661322645
692,0.9265000000000001,0.022172949002217293,0.021286231884057972,0.041299999999999996,0.0046184013622993965,0.011022044088176353
693,0.0225,0.5787139689578714,0.12330163043478264,0.5473,0.0032509417410599103,0.5483967935871743
694,0.7479000000000001,0.11419068736141907,0.25249094202898553,0.0,0.001677073120388049,0.0
695,0.8390000000000001,0.09866962305986696,0.01822916666666667,0.0726,0.017260952577532383,0.016132264529058117
696,0.5356000000000001,0.3458980044345898,0.15975996376811596,0.0242,0.02918107229475205,
697,0.4692,0.36585365853658536,0.224411231884058,0.087,0.007121110480416947,
698,0.7166,0.14412416851441243,0.01641757246376812,0.226,0.003663759739924661,0.17004008016032063
699,0.856,0.06319290465631928,0.0323822463768116,0.0857,0.008952990350379277,0.01633266533066132
700,0.7343000000000001,0.13414634146341464,0.2646059782608696,0.0,0.0013674596212394862,0.0
701,0.6246,0.23392461197339245,0.28849637681159424,0.0,0.002270498993756128,
702,0.7156,0.1319290465631929,0.2579257246376812,0.0152,0.024433665307807422,0.0
703,0.6043999999999999,0.2017738359201774,0.19633152173913046,0.1678,0.011017080344703029,0.030861723446893786
704,0.6842,0.14966740576496673,0.27411684782608703,0.0,0.001393260746168533,
705,0.6218,0.27605321507760533,0.2579257246376812,0.0,0.0017286753702461428,0.0
706,0.251,0.40022172949002216,0.0600090579710145,0.53,0.00884978585066309,
707,0.886,0.04988913525498891,0.003057065217391305,0.1091,0.00015480674957428145,0.09819639278557114
708,0.8248000000000001,0.07982261640798226,0.14028532608695654,0.027200000000000002,0.010475256721193045,0.027254509018036072
709,0.6686,0.21840354767184036,0.1169610507246377,0.05480000000000001,0.012719954590020125,0.001903807615230461
710,0.2838,0.3802660753880266,0.1381340579710145,0.4448,0.013906806336756283,0.011122244488977957
711,0.30920000000000003,0.2660753880266075,0.02468297101449276,0.6388,5.1602249858093815e-05,0.38206412825651304
712,0.327,0.3082039911308204,0.120018115942029,0.53,0.013029568089168688,
713,0.02,0.5643015521064302,0.03396739130434783,0.7009000000000001,0.006630889106765055,0.4118236472945892
714,0.7126,0.17516629711751663,0.21546648550724642,0.0015,0.004644202487228443,0.0008016032064128256
715,0.8462999999999999,0.07760532150776053,0.14051177536231887,0.0,0.007637132978997885,0.0
716,0.136,0.4334811529933481,0.04981884057971016,0.698,0.010294648846689717,0.2474949899799599
717,0.1137,0.39578713968957874,0.003396739130434783,0.8815000000000001,5.1602249858093815e-05,
718,0.746,0.1286031042128603,0.04868659420289856,0.17,0.005315031735383663,0.013026052104208416
719,0.7299,0.15964523281596452,0.2213541666666667,0.0,0.0018060787450332836,0.0
720,0.7341,0.10643015521064302,0.03860960144927537,0.20980000000000001,2.5801124929046907e-05,0.045490981963927854
721,0.89,0.045454545454545456,0.0323822463768116,0.0571,0.00926260384952784,0.01633266533066132
722,0.9187000000000001,0.031042128603104215,0.01019021739130435,0.0643,0.0017286753702461428,0.038076152304609215
723,0.8495999999999999,0.07982261640798226,0.014945652173913046,0.0703,0.013313380463388204,0.013527054108216433
724,0.8361000000000001,0.0787139689578714,0.0287590579710145,0.12,0.0018318798699623305,0.0027054108216432865
725,0.0437,0.5554323725055432,0.05774456521739131,0.643,0.012152329841581093,0.1816633266533066
726,0.9293000000000001,0.024390243902439025,0.027966485507246383,0.0367,0.0003096134991485629,
727,0.6937000000000001,0.19290465631929046,0.23369565217391308,0.0,0.0013158573713813924,0.0
728,0.6622,0.21951219512195122,0.21671195652173916,0.0023,0.001677073120388049,0.0
729,0.8190000000000001,0.08093126385809313,0.18568840579710147,0.0,0.0014964652458847206,0.0
730,0.6476000000000001,0.2516629711751663,0.20233242753623193,0.0,0.002193095618968987,0.0
731,0.39420000000000005,0.458980044345898,0.27830615942028986,0.0,0.0027349192424789724,0.0
732,0.8641,0.07427937915742794,0.02423007246376812,0.0808,0.0005934258733680789,0.07785571142284568
733,0.8225,0.06984478935698447,0.012001811594202902,0.16010000000000002,0.0,0.1284569138276553
734,0.5052000000000001,0.29933481152993346,0.21308876811594207,0.0886,0.0004128179988647505,
735,0.922,0.03215077605321508,0.0,0.0741,0.000541823623509985,0.07424849699398797
736,0.5384000000000001,0.2727272727272727,0.19972826086956524,0.125,0.012049125341864905,0.005511022044088177
737,0.8122,0.082039911308204,0.01788949275362319,0.1595,0.005856855358893648,0.001002004008016032
738,0.017,0.5521064301552107,0.08831521739130437,0.624,0.01826719644976521,
739,0.6998000000000001,0.1607538802660754,0.2841938405797102,0.0,0.0014706641209556736,
740,0.099,0.37915742793791574,0.12681159420289856,0.752,5.1602249858093815e-05,0.004208416833667334
741,0.895,0.037694013303769404,0.029438405797101455,0.07,0.006166468858042211,
742,0.059000000000000004,0.458980044345898,0.03849637681159421,0.805,0.009056194850095465,0.19398797595190378
743,0.6917,0.18514412416851442,0.21218297101449277,0.0084,0.009752825223179731,0.0028056112224448897
744,0.8240000000000001,0.06984478935698447,0.04721467391304349,0.1167,0.012694153465091078,0.03336673346693387
745,0.5664,0.25942350332594233,0.35043025362318847,0.0,0.0017802776201042367,0.0
746,0.0501,0.5509977827050998,0.04846014492753624,0.6502,0.006966303730842665,0.3412825651302605
747,0.886,0.045454545454545456,0.002264492753623189,0.10800000000000001,0.0,0.09889779559118235
748,0.5317000000000001,0.23170731707317074,0.08322010869565218,0.3123,0.01452603333505341,0.017334669338677354
749,0.494,0.3093126385809313,0.1607789855072464,0.17,0.02162134269054131,
750,0.027000000000000003,0.5310421286031042,0.08718297101449277,0.662,0.015067856958563395,0.17334669338677355
751,0.7290000000000001,0.15077605321507762,0.23188405797101452,0.0,0.0014190618710975798,0.0
752,0.025,0.5687361419068736,0.09397644927536235,0.612,0.025491511429898344,0.01002004008016032
753,0.5711,0.2838137472283814,0.3035552536231884,0.0,0.00216729449403994,0.0
754,0.8094,0.0975609756097561,0.03249547101449276,0.10779999999999999,0.008643376851230714,
755,0.9400000000000001,0.018847006651884702,0.01822916666666667,0.0316,0.006553485731977914,0.004609218436873747
756,0.6151,0.21507760532150777,0.34816576086956524,0.0,0.0007224314980133134,0.0
757,0.6598,0.2361419068736142,0.19350090579710147,0.0009,0.0017802776201042367,
758,0.7179000000000001,0.10864745011086474,0.037137681159420295,0.23500000000000001,0.00012900562464523453,
759,0.0,0.8458980044345898,0.0,0.0,0.0,0.0
760,0.6343,0.25277161862527714,0.22644927536231887,0.0,0.0009030393725166418,0.0
761,0.04,0.4124168514412417,0.1401721014492754,0.7490000000000001,0.009417410599102121,0.16372745490981963
762,0.8673000000000001,0.052106430155210645,0.004868659420289856,0.12140000000000001,2.5801124929046907e-05,
763,0.6098,0.2394678492239468,0.3395606884057971,0.0,0.00216729449403994,0.0
764,0.6204,0.24611973392461198,0.2822690217391305,0.0,0.0019866866195366118,0.0
765,0.7309,0.13747228381374724,0.263473731884058,0.0,0.0013674596212394862,0.0
766,0.713,0.1662971175166297,0.24422554347826092,0.0,0.001135249496878064,0.0
767,0.225,0.34700665188470065,0.021399456521739132,0.7153,0.004386191237937974,0.43296593186372745
768,0.0177,0.5399113082039911,0.04868659420289856,0.701,0.009546416223747356,0.39979959919839675
769,0.43119999999999997,0.3669623059866962,0.22259963768115945,0.08320000000000001,0.024923886681459312,
770,0.494,0.369179600886918,0.2649456521739131,0.0,0.001677073120388049,
771,0.5892000000000001,0.23835920177383593,0.36243206521739135,0.0,0.001702874245317096,0.0
772,0.38,0.4057649667405765,0.22644927536231887,0.039700000000000006,0.03612157490066567,0.0
773,0.36600000000000005,0.3259423503325942,0.07019927536231885,0.433,0.016409515454873833,0.059118236472945895
774,0.6459,0.18181818181818182,0.32846467391304357,0.0005,0.0029413282419113473,0.0
775,0.02,0.5177383592017738,0.055480072463768126,0.7000000000000001,0.004953815986377006,0.012024048096192385
776,0.8523000000000001,0.052106430155210645,0.04766757246376812,0.0696,0.00018060787450332834,
777,0.929,0.022172949002217293,0.026041666666666668,0.031000000000000003,0.00046442024872284435,0.01603206412825651
778,0.5397,0.3547671840354767,0.13586956521739132,0.0242,0.023504824810361733,0.0
779,0.02,0.5521064301552107,0.04642210144927537,0.688,0.006992104855771712,0.3386773547094188
780,0.5006,0.30376940133037694,0.09658061594202899,0.2346,0.016899736828525726,
781,0.6213000000000001,0.17405764966740578,0.06567028985507248,0.3059,0.003379947365705145,0.0056112224448897794
782,0.0147,0.6396895787139689,0.055480072463768126,0.5254,0.0031477372413437226,0.5264529058116232
783,0.8778,0.07317073170731707,0.022305253623188408,0.0721,0.0009804427473037824,0.07214428857715431
784,0.059000000000000004,0.43458980044345896,0.08605072463768117,0.8150000000000001,0.005856855358893648,
785,0.0298,0.4745011086474501,0.09997735507246379,0.7569,0.017957582950616648,0.07364729458917835
786,0.766,0.11751662971175167,0.09341032608695654,0.1167,0.0008772382475875949,0.11022044088176353
787,0.41000000000000003,0.2516629711751663,0.053215579710144935,0.418,0.014422828835337222,0.047094188376753505
788,0.1017,0.39356984478935697,0.09522192028985509,0.7479000000000001,0.03477991640435523,
789,0.359,0.2926829268292683,0.10982789855072464,0.473,0.007533928479281697,0.05090180360721443
790,0.7332,0.14634146341463414,0.2503396739130435,0.0,0.0019092832447494712,0.0
791,0.7295999999999999,0.13414634146341464,0.2670969202898551,0.0,0.001393260746168533,0.0
792,0.5195000000000001,0.33813747228381374,0.2848731884057972,0.0,0.0018060787450332836,0.0
793,0.0415,0.4212860310421286,0.0868432971014493,0.8089000000000001,0.016719128954022396,0.3620240480961924
794,0.8064,0.08093126385809313,0.007472826086956523,0.1697,7.740337478714073e-05,0.08326653306613227
795,0.6147,0.2749445676274945,0.208786231884058,0.0,0.0014190618710975798,0.0
796,0.8958,0.036585365853658534,0.02185235507246377,0.0745,0.00018060787450332834,0.014829659318637273
797,0.6989,0.12638580931263857,0.08344655797101451,0.2102,0.004566799112441303,0.014128256513026051
798,0.7023999999999999,0.1674057649667406,0.2439990942028986,0.0,0.001702874245317096,0.0
799,0.8826,0.04988913525498891,0.0007925724637681161,0.1158,0.000283812374219516,0.11042084168336673
800,0.5801,0.17960088691796008,0.10541213768115944,0.30870000000000003,0.0021414933691108933,
801,0.7234,0.1286031042128603,0.2342617753623189,0.0,0.0015222663708137675,0.0
802,0.30100000000000005,0.3203991130820399,0.12749094202898553,0.5572,0.0006966303730842664,
803,0.836,0.06873614190687362,0.022644927536231887,0.13699999999999998,0.0,0.0008016032064128256
804,0.907,0.041019955654102,0.004528985507246378,0.087,0.00025801124929046907,
805,0.35619999999999996,0.32926829268292684,0.06567028985507248,0.4568,0.013648795087465814,0.1312625250501002
806,0.5929,0.22727272727272727,0.3917572463768117,0.0,0.0014706641209556736,0.0
807,0.6285000000000001,0.2771618625277162,0.19463315217391308,0.0,0.0018576809948913774,
808,0.1035,0.2583148558758315,0.2601902173913044,0.47750000000000004,0.001960885494607565,0.017134268537074147
809,0.9322,0.02106430155210643,0.02389039855072464,0.0292,0.001935084369678518,0.003306613226452906
810,0.036000000000000004,0.516629711751663,0.06567028985507248,0.638,0.005160224985809382,
811,0.0362,0.43680709534368073,0.07574728260869566,0.8622,0.014061613086330565,0.12144288577154308
812,0.6734,0.15853658536585366,0.04200634057971015,0.217,0.0017544764951751897,0.06162324649298597
813,0.03,0.4113082039911308,0.08831521739130437,0.833,0.010707466845554467,0.22144288577154309
814,0.002,0.0,0.0,0.0,0.7059187780587234,0.0
815,0.8013,0.08425720620842572,0.015511775362318844,0.1772,0.0006966303730842664,0.05751503006012024
816,0.391,0.29490022172949004,0.07586050724637683,0.435,0.016977140203312865,
817,0.0322,0.229490022172949,0.07461503623188406,0.843,0.0091852004747407,0.01002004008016032
818,0.7211,0.13636363636363635,0.1571557971014493,0.0461,0.03444450178027762,0.04619238476953908
819,0.9141,0.03547671840354767,0.004528985507246378,0.07690000000000001,0.00018060787450332834,
820,0.5361,0.2261640798226164,0.18908514492753625,0.21910000000000002,0.012771556839878219,0.052104208416833664
821,0.991,0.004434589800443459,0.002377717391304348,0.006999999999999999,0.00020640899943237526,0.0022044088176352704
822,0.1416,0.36807095343680707,0.17447916666666669,0.6447,0.00012900562464523453,
823,0.6252000000000001,0.2106430155210643,0.32099184782608703,0.0,0.005289230610454616,0.0
824,0.7242000000000001,0.1541019955654102,0.2305253623188406,0.0,0.0021414933691108933,0.0
825,0.7179000000000001,0.15853658536585366,0.23041213768115948,0.0,0.0021156922441818464,0.0
826,0.6143,0.24057649667405764,0.3026494565217392,0.0,0.001677073120388049,
827,0.8981,0.04767184035476718,0.03940217391304349,0.0497,0.0013416584963104393,
828,0.7709999999999999,0.09534368070953436,0.004528985507246378,0.222,5.1602249858093815e-05,0.21142284569138278
829,0.6729999999999999,0.1286031042128603,0.008944746376811596,0.3115,0.00012900562464523453,0.1402805611222445
830,0.6436000000000001,0.18292682926829268,0.33231431159420294,0.0,0.0014964652458847206,0.0
831,0.89,0.04767184035476718,0.002264492753623189,0.105,0.0,0.09609218436873747
832,0.5372,0.3259423503325942,0.27762681159420294,0.0,0.0018576809948913774,0.0
833,0.7818,0.10199556541019955,0.22010869565217397,0.0,0.002218896743898034,0.0
834,0.2963,0.48004434589800443,0.1580615942028986,0.2154,0.01984106507043707,0.0
835,0.5708,0.25609756097560976,0.3408061594202899,0.0,0.002244697868827081,0.0
836,0.41630000000000006,0.37028824833702884,0.21127717391304351,0.1423,0.020976314567315135,0.0
837,0.0493,0.5776053215077606,0.1169610507246377,0.519,0.009752825223179731,0.00250501002004008
838,0.5909000000000001,0.19290465631929046,0.04585597826086957,0.3279,0.009985035347541154,0.0056112224448897794
839,0.7623000000000001,0.10310421286031042,0.02185235507246377,0.20870000000000002,0.0039733732390732236,0.15781563126252504
840,0.063,0.42904656319290463,0.09624094202898552,0.8009999999999999,0.006501883482119821,
841,0.4731,0.21951219512195122,0.0485733695652174,0.4606,0.000541823623509985,0.014028056112224447
842,0.703,0.14412416851441243,0.2898550724637682,0.0,,
843,0.7681,0.11751662971175167,0.08299365942028987,0.1229,0.0009546416223747356,0.12024048096192384
844,0.0,0.9800443458980045,0.0,0.0,0.0,0.0
845,0.8470000000000001,0.08647450110864745,0.037024456521739135,0.0735,0.009365808349244028,0.008216432865731461
846,0.8790000000000001,0.05321507760532151,0.003396739130434783,0.114,0.00012900562464523453,0.09619238476953908
847,0.7240000000000001,0.14745011086474502,0.2759284420289856,0.0,0.000851437122658548,
848,0.37579999999999997,0.6008869179600886,0.0019248188405797107,0.0086,5.1602249858093815e-05,0.0
849,0.8659,0.0565410199556541,0.004755434782608696,0.1217,2.5801124929046907e-05,0.0846693386773547
850,1.0,0.0,0.0,0.0,2.5801124929046907e-05,
851,0.5750000000000001,0.3270509977827051,0.0,0.0,2.5801124929046907e-05,
852,0.833,0.07649667405764966,0.04868659420289856,0.0958,0.0006450281232261727,0.008416833667334669
853,0.7320000000000001,0.10421286031042129,0.03521286231884058,0.2233,0.00010320449971618763,0.03597194388777555
854,0.7301000000000001,0.14079822616407983,0.2459239130434783,0.0,0.0018060787450332836,0.0
855,0.6315999999999999,0.2073170731707317,0.18161231884057974,0.0941,0.010372052221476857,
856,0.7064,0.12416851441241686,0.016983695652173916,0.2646,0.000283812374219516,0.004008016032064128
857,0.0,0.9800443458980045,0.0,0.0,0.0,0.0
858,0.6729,0.17073170731707318,0.08004981884057973,0.185,0.007895144228288353,0.04509018036072144
859,0.5671,0.3070953436807095,0.15851449275362323,0.0376,0.022730791062490326,0.0
860,0.6726000000000001,0.17405764966740578,0.2958559782608696,0.0,0.0017544764951751897,0.0
861,0.9299,0.031042128603104215,0.01811594202898551,0.0354,0.008617575726301667,
862,0.7766,0.09201773835920177,0.005774456521739132,0.2145,0.000283812374219516,
863,0.015,0.43680709534368073,0.06804800724637682,0.8663,0.01426802208576294,0.3157314629258517
864,0.0752,0.4057649667405765,0.09952445652173914,0.7567,0.012203932091439187,0.1472945891783567
865,0.2783,0.3558758314855876,0.11367753623188406,0.5357999999999999,0.0065276846070488675,0.15410821643286574
866,0.878,0.06319290465631928,0.0323822463768116,0.0735,0.008204757727436916,0.020440881763527055
867,0.843,0.06873614190687362,0.01585144927536232,0.136,0.00012900562464523453,0.005911823647294589
868,0.71,0.17184035476718404,0.22882699275362323,0.0048,0.00851437122658548,
869,0.7000000000000001,0.22172949002217296,0.003396739130434783,0.067,0.02771040817379638,0.019438877755511022
870,0.6021,0.23392461197339245,0.3447690217391305,0.0,0.0018318798699623305,0.0
871,0.8976000000000001,0.037694013303769404,0.010756340579710146,0.0859,0.00010320449971618763,0.022044088176352707
872,0.004,0.4312638580931264,0.0011322463768115945,0.991,0.0009804427473037824,0.9564128256513026
873,0.7252,0.14301552106430154,0.25181159420289856,0.0,0.0015222663708137675,0.0
874,0.8629000000000001,0.0942350332594235,0.0007925724637681161,0.0279,,
875,0.5072,0.2926829268292683,0.08673007246376813,0.267,0.009804427473037825,
876,0.9,0.03547671840354767,0.026041666666666668,0.068,0.0007998348728004541,0.025751503006012023
877,0.9299,0.025498891352549888,0.006680253623188407,0.0536,0.0008772382475875949,0.024649298597194388
878,0.0342,0.5133037694013304,0.115036231884058,0.6567000000000001,0.0250270911811755,0.011823647294589177
879,0.7585,0.11086474501108648,0.23120471014492758,0.0,0.022446978688270808,0.0
880,0.873,0.052106430155210645,0.003396739130434783,0.122,5.1602249858093815e-05,
881,0.4177,0.4079822616407982,0.26505887681159424,0.011200000000000002,0.016203106455441457,0.011222444889779559
882,0.7784000000000001,0.1164079822616408,0.20482336956521743,0.0,0.0024253057433304094,0.0
883,0.025,0.5288248337028825,0.055480072463768126,0.7390000000000001,0.00817895660250787,0.3697394789579158
884,0.027999999999999997,0.5543237250554324,0.10190217391304349,0.5810000000000001,7.740337478714073e-05,0.005410821643286573
885,0.6197,0.18625277161862527,0.38122735507246386,0.0,0.0028381237421951596,0.0
886,0.08539999999999999,0.41685144124168516,0.9329710144927539,0.0447,0.03194179266216007,0.0
887,0.898,0.04767184035476718,0.0929574275362319,0.0,0.0020382888693947056,
888,0.504,0.270509977827051,0.1247735507246377,0.25379999999999997,0.01519686258320863,0.037374749498997994
889,0.7378,0.1419068736141907,0.23494112318840582,0.0,0.0011868517467361578,
890,0.0867,0.42350332594235035,0.1217164855072464,0.7512000000000001,0.00010320449971618763,0.01663326653306613
891,0.8864000000000001,0.04767184035476718,0.006793478260869566,0.1028,7.740337478714073e-05,0.10200400801603206
892,0.040999999999999995,0.5121951219512195,0.045289855072463775,0.731,0.010372052221476857,0.3166332665330661
893,0.4916,0.4124168514412417,0.04710144927536233,0.0693,0.02652355642706022,0.026052104208416832
894,0.7827,0.11751662971175167,0.022305253623188408,0.1329,0.007688735228855979,0.017635270541082163
895,0.7581,0.1419068736141907,0.0354393115942029,0.13210000000000002,0.0014448629960266267,0.1312625250501002
896,0.8547,0.058758314855875834,0.0029438405797101454,0.13640000000000002,2.5801124929046907e-05,0.11032064128256512
897,0.816,0.0787139689578714,0.026947463768115944,0.1429,0.013313380463388204,0.047695390781563124
898,0.6355,0.22727272727272727,0.21059782608695657,0.0,0.0023221012436142217,0.0
899,0.8690000000000001,0.05543237250554324,0.03340126811594204,0.092,0.006140667733113164,
900,0.7059000000000001,0.1574279379157428,0.26822916666666674,0.0,0.0015738686206718613,0.0
901,0.5639000000000001,0.25055432372505543,0.37613224637681164,0.0,0.0007740337478714072,0.0
902,0.434,0.3026607538802661,0.12737771739130438,0.3186,0.01576448733164766,0.03697394789579158
903,0.6868000000000001,0.19623059866962306,0.23290307971014496,0.0,0.0012642551215232985,0.0
904,0.773,0.12749445676274945,0.1499094202898551,0.0216,0.0007224314980133134,0.011022044088176353
905,0.715,0.11197339246119734,0.019248188405797104,0.252,0.00010320449971618763,
906,0.6872,0.1696230598669623,0.23177083333333334,0.0,0.001935084369678518,
907,0.6993,0.13747228381374724,0.04155344202898551,0.2311,0.002476907993188503,0.05110220440881763
908,0.0,1.0,0.0,0.0,0.0,
909,0.045,0.5476718403547672,0.14605978260869568,0.52,0.005160224985809382,0.5210420841683366
910,0.2897,0.39578713968957874,0.013247282608695654,0.5321,0.0009288404974456887,0.5160320641282565
911,0.16519999999999999,0.79490022172949,0.001811594202898551,0.006999999999999999,5.1602249858093815e-05,0.0
912,0.7561,0.12527716186252771,0.021059782608695655,0.1681,0.00817895660250787,0.014328657314629257
913,0.019,0.5942350332594235,0.07925724637681161,0.529,0.00020640899943237526,
914,0.5870000000000001,0.25388026607538805,0.32789855072463775,0.0,0.0012642551215232985,
915,0.9428000000000001,0.02106430155210643,0.011435688405797104,0.0388,5.1602249858093815e-05,0.02885771543086172
916,0.8840000000000001,0.050997782705099776,0.003396739130434783,0.1115,0.0007482326229423603,0.10390781563126252
917,0.0,0.9977827050997783,0.0,0.0,0.0,0.0
918,0.5753,0.24279379157427938,0.3461277173913044,0.0169,0.0023479023685432686,0.0
919,0.059000000000000004,0.697339246119734,0.13100090579710147,0.193,0.0018576809948913774,
920,0.2132,0.3070953436807095,0.02049365942028986,0.7497,2.5801124929046907e-05,0.6660320641282564
921,0.835,0.06762749445676275,0.047554347826086966,0.099,,
922,0.6255,0.19068736141906872,0.20618206521739135,0.0836,2.5801124929046907e-05,0.03006012024048096
923,0.8640000000000001,0.06208425720620843,0.026947463768115944,0.07940000000000001,0.015558078332215284,0.007915831663326654
924,0.7086,0.12971175166297116,0.05763134057971015,0.1886,0.020331286444088964,0.05100200400801603
925,0.077,0.4057649667405765,0.02490942028985508,0.804,0.0006708292481552196,0.71563126252505
926,0.3975,0.3082039911308204,0.07472826086956523,0.39,0.013571391712678673,0.029058116232464928
927,0.7304,0.15188470066518847,0.22961956521739135,0.0,0.002218896743898034,0.0
928,0.8408,0.0565410199556541,0.03272192028985508,0.1139,0.007637132978997885,0.009919839679358717
929,0.0113,0.7926829268292683,0.10416666666666667,0.1301,0.010139842097115435,0.039779559118236475
930,0.055,0.4146341463414634,0.14605978260869568,0.7640000000000001,0.02159554156561226,
931,0.43920000000000003,0.3458980044345898,0.1424365942028986,0.2079,0.015532277207286237,0.04809619238476954
932,0.5109,0.3026607538802661,0.1666666666666667,0.1537,0.011481500593425873,
933,0.9429000000000001,0.02106430155210643,0.013020833333333334,0.030699999999999998,0.0004902213736518912,0.0023046092184368736
934,0.7902,0.09645232815964523,0.20448369565217392,0.0004,0.007559729604210744,
935,0.2254,0.7372505543237251,0.07529438405797104,0.0,0.0007998348728004541,
936,0.6489,0.17960088691796008,0.05480072463768117,0.253,0.0018318798699623305,0.2282565130260521
937,0.711,0.12084257206208426,0.24694293478260873,0.0351,0.019918468445224213,0.035170340681362725
938,0.034,0.5565410199556541,0.05095108695652174,0.663,0.00675989473141029,0.29959919839679355
939,0.025,0.5266075388026608,0.04302536231884058,0.6990000000000001,0.008359564477011198,0.41282565130260523
940,0.057999999999999996,0.4334811529933481,0.15285326086956524,0.693,0.0012126528716652047,
941,0.0373,0.46008869179600886,0.0,0.8690000000000001,0.001935084369678518,0.6513026052104208
942,0.7458,0.13414634146341464,0.24547101449275366,0.0,0.0015996697456009082,0.0
943,0.675,0.1629711751662971,0.14662590579710147,0.11050000000000001,0.0003870168739357036,
944,0.6386000000000001,0.188470066518847,0.28238224637681164,0.0,0.03176118478765674,0.0
945,0.8250000000000001,0.06984478935698447,0.002264492753623189,0.17,0.00010320449971618763,
946,0.32,0.3048780487804878,0.5398550724637682,0.1552,0.010630063470767327,
947,0.882,0.05321507760532151,0.026834239130434787,0.060700000000000004,0.017570566076680946,0.0
948,0.8847,0.03991130820399113,0.03362771739130436,0.071,0.0012900562464523454,0.005711422845691382
949,0.0,0.9800443458980045,0.0,0.0,0.0,0.0
950,0.612,0.23059866962305986,0.3158967391304348,0.0,0.02569792042933072,0.0
951,0.904,0.03325942350332594,0.03442028985507247,0.05940000000000001,0.00015480674957428145,0.04138276553106212
952,0.9400000000000001,0.015521064301552107,0.016983695652173916,0.025,0.003354146240776098,0.0029058116232464925
953,0.4319,0.3203991130820399,0.03951539855072465,0.37200000000000005,0.009211001599669746,0.0028056112224448897
954,0.7068000000000001,0.17849223946784923,0.24864130434782614,0.0015,0.0027091181175499255,0.0006012024048096192
955,0.9312,0.02993348115299335,0.009624094202898552,0.0514,0.001393260746168533,0.051503006012024045
956,0.8423999999999999,0.06873614190687362,0.0037364130434782614,0.1494,2.5801124929046907e-05,0.09559118236472945
957,0.405,0.3991130820399113,0.10190217391304349,0.228,0.012461943340729656,0.00250501002004008
958,0.1409,0.41019955654101997,0.04596920289855073,0.7264,0.009314206099385934,0.2729458917835671
959,0.08410000000000001,0.3835920177383592,0.13281250000000003,0.7495,0.000283812374219516,
960,0.055099999999999996,0.4212860310421286,0.09658061594202899,0.5978,0.130373084266474,0.09248496993987976
961,0.0437,0.6208425720620843,0.22826086956521743,0.2717,2.5801124929046907e-05,0.07675350701402806
962,0.698,0.11862527716186252,0.01607789855072464,0.2757,0.00010320449971618763,0.2339679358717435
963,0.6644,0.16518847006651885,0.03396739130434783,0.25,0.0018576809948913774,0.16032064128256512
